City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
82,bandarbeyla,9.4942,50.8122,85.62,62,93,30.49,SO,1693047076
83,vikhorevka,56.1201,101.1636,76.59,52,0,3.69,RU,1693047077
84,zaozersk,69.4005,32.4476,56.07,64,100,9.73,RU,1693047077
85,dunedin,-45.8742,170.5036,45.81,74,100,5.99,NZ,1693046858
86,strathmore,51.0501,-113.3852,60.21,77,79,2.3,CA,1693047079
87,sisimiut,66.9395,-53.6735,42.33,93,100,21.9,GL,1693047080
88,kurchatov,51.6601,35.6521,77.97,43,98,6.2,RU,1693047081
89,zouerate,22.7187,-12.4521,99.14,19,62,19.77,MR,1693047081
90,saint augustine beach,29.8505,-81.2654,79.0,89,2,3.44,US,1693047082
91,dudinka,69.4058,86.1778,47.75,96,100,12.5,RU,1693047084
92,hengyang,26.8881,112.615,88.63,64,99,1.74,CN,1693047084
93,boundiali,9.5217,-6.4869,83.23,71,63,6.91,CI,1693047085
94,lago da pedra,-4.3333,-45.1667,78.17,83,57,5.17,BR,1693047086
95,vallenar,-28.5708,-70.7581,57.58,31,0,3.02,CL,1693047086
96,eceabat,40.1842,26.3574,87.76,45,0,23.02,TR,1693047087
97,katsuura,35.1333,140.3,79.16,83,13,8.08,JP,1693047088
98,hasaki,35.7333,140.8333,82.31,77,18,7.0,JP,1693047088
99,st. john's,47.5649,-52.7093,57.78,97,75,6.91,CA,1693046917
100,constantia,44.1833,28.65,90.7,59,0,12.15,RO,1693047090
101,bereeda,11.8704,51.0579,93.99,47,39,2.95,SO,1693047090
102,kenora,49.8167,-94.4337,52.77,93,75,4.61,CA,1693047091
103,bethel,41.3712,-73.414,71.96,89,100,0.0,US,1693046836
104,sweet home,44.3976,-122.7362,60.71,65,0,2.68,US,1693047092
105,happy valley-goose bay,53.3168,-60.3315,59.31,77,75,6.91,CA,1693047093
106,remire-montjoly,4.9167,-52.2667,75.24,100,0,0.0,GF,1693047094
107,anadyr,64.75,177.4833,36.1,93,20,6.71,RU,1693047094
108,thompson,55.7435,-97.8558,44.76,93,0,3.44,CA,1693047095
109,aasiaat,68.7098,-52.8699,38.14,82,100,5.32,GL,1693047095
110,monkey bay,-14.0728,34.9201,79.86,57,4,7.72,MW,1693047096
111,polyarnyy,69.1989,33.4478,54.21,69,100,9.66,RU,1693047097
112,vorgashor,67.5833,63.95,41.43,97,100,8.52,RU,1693047098
113,ambon,-3.6954,128.1814,81.88,95,94,19.06,ID,1693046988
114,tchintabaraden,15.8969,5.7985,92.8,38,29,10.83,NE,1693047099
115,kotlas,61.2611,46.6556,49.15,92,100,6.93,RU,1693047005
116,yellowknife,62.456,-114.3525,64.42,87,100,5.01,CA,1693046908
117,bangjun,39.9911,117.2628,71.83,81,100,4.25,CN,1693047101
118,badger,64.8,-147.5333,56.8,87,40,4.61,US,1693047101
119,chandbali,20.7833,86.7667,85.66,69,81,13.29,IN,1693047102
120,howrah,22.5892,88.3103,87.8,79,75,0.0,IN,1693047103
121,susuman,62.7833,148.1667,44.38,88,82,2.51,RU,1693047103
122,champerico,14.3,-91.9167,80.02,84,100,3.06,GT,1693047104
123,huarmey,-10.0681,-78.1522,66.07,88,91,8.16,PE,1693047105
124,hadibu,12.65,54.0333,82.78,74,37,19.84,YE,1693047105
125,alofi,-19.0595,-169.9187,71.49,83,85,13.8,NU,1693047106
126,pangoa,-12.1167,-73.0,73.11,76,98,2.17,PE,1693047107
127,sur,22.5667,59.5289,97.72,46,98,4.7,OM,1693047108
